index,Artist,Playlist AVG Release Time,Instagram Link,Artists Spotify Link,Career Started,Number of Tracks,Instagram Subscribers,Monthly Listeners,Time Since Latest Release,Average Release Time IG,AVG Release Time Artist,Playlist Description,Playlists Likes,Average Comments,Artist AVG Release,Playlist Link,Popularity Index,Artist Inside,AVG Release Time Per Track Artist,Average Likes,AVG listeners playlist,Number of artists in playlist
0,LOVNIS,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,0.0,3.0
1,ULITKA,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,0.0,3.0
2,Mark Loughrey,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,0.0,3.0
757,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/3B6QIXmfMKX6eJ2uw5hcKC,6339.0,19.0,-1.0,747.0,417.4640930242592,-1.0,1184.4,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,5,NinaMarie,333.0,-1.0,282466.19384615385,975.0
758,Ponte Pilas,395.4468054149948,https://instagram.com/benbohmermusic,https://open.spotify.com/artist/5tDjiBYUsTqzd0RkTZxK7u,19561.0,217.0,-1.0,3300000.0,242.46417718145833,0.0,415.47058823529414,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,62,Ben Böhmer,90.0,,282466.19384615385,975.0
759,Ponte Pilas,395.4468054149948,https://instagram.com/lobsterbombband/,https://open.spotify.com/artist/2zBxQyNS9Ja2Y9YUbYiOOS,932.0,30.0,-1.0,6300.0,18.464223467685187,0.0,65.28571428571429,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,13,LOBSTERBOMB,31.0,,282466.19384615385,975.0
760,Ponte Pilas,395.4468054149948,https://instagram.com/ckay_yo,https://open.spotify.com/artist/048LktY5zMnakWq7PTtFrz,2471.0,79.0,-1.0,12200000.0,53.46433267144676,0.0,147.82857142857142,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,68,CKay,31.0,,282466.19384615385,975.0
761,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/2KFKVQfg4ZoBeb1O5rFMdA,0.0,0.0,-1.0,797.0,0.0,-1.0,0.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,4,Justine Perry,0.0,-1.0,282466.19384615385,975.0
762,Ponte Pilas,395.4468054149948,https://instagram.com/radikalsoft,https://open.spotify.com/artist/49uauFOxmzTD83IUpZPdLz,1475.0,42.0,-1.0,90700.0,81.46439189592593,0.0,87.54545454545455,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,37,SALÒ,35.0,,282466.19384615385,975.0
763,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/6qSBtZ2y5DRyiLiW2sZUJd,574.0,6.0,-1.0,876.0,109.46443750190973,-1.0,232.5,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,4,KAWA KAWA,95.0,-1.0,282466.19384615385,975.0
764,Ponte Pilas,395.4468054149948,https://instagram.com/chouxdebxl,https://open.spotify.com/artist/5RAme49UEpe0QyuUitR8Lr,6175.0,154.0,-1.0,884.0,1561.4644657906017,0.0,1281.5555555555557,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,4,Jaune Toujours,40.0,,282466.19384615385,975.0
765,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/0eoS0xkD1JAXJIEQi766Mf,2258.0,22.0,-1.0,7200.0,46.46449951241898,-1.0,368.6666666666667,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,12,Lady Starlight,102.0,-1.0,282466.19384615385,975.0
766,Ponte Pilas,395.4468054149948,https://instagram.com/misskittinofficial,https://open.spotify.com/artist/3QhNv79NoIvarU6N57GBzL,7981.0,206.0,-1.0,366300.0,159.464553601794,0.0,677.969696969697,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,42,Miss Kittin,38.0,,282466.19384615385,975.0
767,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/4yU4V7leogO5lcKt07ViYu,2594.0,23.0,-1.0,1300.0,242.46457923434028,-1.0,2226.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,7,Studio Shap Shap,112.0,-1.0,282466.19384615385,975.0
768,Ponte Pilas,395.4468054149948,https://instagram.com/djsashaofficial/,https://open.spotify.com/artist/6u4jLGLPuarS3i2XWHVxoS,10578.0,230.0,-1.0,286700.0,11.464635061493055,0.0,519.8392857142857,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,39,Sasha,45.0,,282466.19384615385,975.0
769,Ponte Pilas,395.4468054149948,https://instagram.com/mulaband,https://open.spotify.com/artist/7bWZkUZ5drGDoGAFhGoYGE,3078.0,63.0,-1.0,160200.0,18.46468548681713,0.0,356.72727272727275,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,36,Mula,48.0,,282466.19384615385,975.0
770,Ponte Pilas,395.4468054149948,https://instagram.com/gyedublay_official,https://open.spotify.com/artist/3K7G8Czqv2acbaWlxFfjbj,17751.0,121.0,-1.0,76700.0,305.4647535031944,0.0,2304.3125,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,32,Gyedu-Blay Ambolley,146.0,,282466.19384615385,975.0
771,Ponte Pilas,395.4468054149948,https://instagram.com/bluedonnablue,https://open.spotify.com/artist/2p3WhDRwfMseVi8f04ODpd,2140.0,39.0,-1.0,60400.0,452.4647979546296,0.0,120.57142857142857,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,28,Donna Blue,54.0,,282466.19384615385,975.0
772,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/1ne9uVAEgjapb1b4Yq2LtA,529.0,5.0,-1.0,8800.0,235.464826360625,-1.0,73.5,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,15,NATURE PCP,105.0,-1.0,282466.19384615385,975.0
773,Ponte Pilas,395.4468054149948,https://instagram.com/dj_jauche/,https://open.spotify.com/artist/0g9msGyAkAlJTVoNvdRqnr,3837.0,58.0,-1.0,940.0,263.4648715911111,0.0,652.8888888888889,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,4,DJ Jauche,66.0,,282466.19384615385,975.0
774,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/4lBSzo2LS8asEzoePv6VLM,655.0,11.0,-1.0,314600.0,81.46491527285879,-1.0,191.33333333333334,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,42,DJ Daddy Trance,59.0,-1.0,282466.19384615385,975.0
775,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/4t29fzCiwTpsufS6mOOdgh,685.0,2.0,-1.0,1400.0,509.4649282438311,-1.0,176.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,9,Yasmina Sadiki,342.0,-1.0,282466.19384615385,975.0
776,Ponte Pilas,395.4468054149948,https://instagram.com/thechemicalbrothers/,https://open.spotify.com/artist/1GhPHrq36VKCY3ucVaZCfo,10446.0,439.0,-1.0,3300000.0,4.464986992418981,0.0,513.3333333333334,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,60,The Chemical Brothers,23.0,,282466.19384615385,975.0
777,Ponte Pilas,395.4468054149948,https://instagram.com/simple__symmetry,https://open.spotify.com/artist/36oy3scxRLRqG8uptf04vG,3606.0,53.0,-1.0,42100.0,64.46503502109954,0.0,225.6315789473684,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,26,Simple Symmetry,68.0,,282466.19384615385,975.0
778,Ponte Pilas,395.4468054149948,https://instagram.com/haptik_musik/?hl=de,https://open.spotify.com/artist/3U36IGVaNf146V046O4Nus,515.0,5.0,-1.0,1800.0,81.46507514068287,0.0,108.5,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,7,Haptik,103.0,,282466.19384615385,975.0
779,Ponte Pilas,395.4468054149948,https://instagram.com/undersmusic,https://open.spotify.com/artist/58wDbO29TUyzGTz7gZqOue,3788.0,46.0,-1.0,206000.0,18.46513175431713,0.0,209.44444444444446,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,36,Unders,82.0,,282466.19384615385,975.0
780,Ponte Pilas,395.4468054149948,https://instagram.com/vincent_von_flieger/,https://open.spotify.com/artist/2a8GNRI1CbAhNaV35ydRYH,2043.0,25.0,-1.0,626.0,32.46518390752315,0.0,752.6,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,5,Vincent von Flieger,81.0,,282466.19384615385,975.0
781,Ponte Pilas,395.4468054149948,https://instagram.com/lucin.ee,https://open.spotify.com/artist/0qdZ6Q6kRPDhouf3Qdjo9M,1642.0,16.0,-1.0,11700.0,4.4652340736226845,0.0,327.6,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,17,Lucinee,102.0,,282466.19384615385,975.0
782,Ponte Pilas,395.4468054149948,https://instagram.com/roisinmurphyofficial,https://open.spotify.com/artist/3qwabfaWewpfli7hMNM3O8,6793.0,258.0,-1.0,1400000.0,12.465383512928241,0.0,309.66129032258067,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,55,Róisín Murphy,26.0,,282466.19384615385,975.0
783,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/07wydlLRa4ovoB9JT1fmSh,848.0,16.0,-1.0,39400.0,295.4654171225579,-1.0,516.5,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,26,The Zenmenn,53.0,-1.0,282466.19384615385,975.0
784,Ponte Pilas,395.4468054149948,https://instagram.com/astrixofficial/,https://open.spotify.com/artist/3dUltShd2gJQc98Kc7Syit,8011.0,149.0,-1.0,828200.0,270.4654974720139,0.0,412.6981132075472,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,51,Astrix,53.0,,282466.19384615385,975.0
785,Ponte Pilas,395.4468054149948,https://instagram.com/Ffsytho_,https://open.spotify.com/artist/6W1EsJWRZ513WkfgLNFIwi,1587.0,13.0,-1.0,2800.0,549.4655511081019,0.0,103.8,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,8,FFSYTHO,122.0,,282466.19384615385,975.0
786,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/49hxY3aryuNE1UJpuJ0YJf,1033.0,44.0,-1.0,13500.0,60.46559419041667,-1.0,102.05263157894737,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,22,Brandon Markell Holmes,23.0,-1.0,282466.19384615385,975.0
787,Ponte Pilas,395.4468054149948,https://instagram.com/schwrzwldr/,https://open.spotify.com/artist/11i3tISGuOUmWFuXTRNrtD,3865.0,63.0,-1.0,141900.0,39.46563952700232,0.0,261.65,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,39,Christopher Schwarzwälder,61.0,,282466.19384615385,975.0
788,Ponte Pilas,395.4468054149948,https://instagram.com/stephan_zovsky,https://open.spotify.com/artist/7311LpGBvRgQVXyxBl2PzP,3095.0,145.0,-1.0,26600.0,11.465701429155093,0.0,160.2,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,22,Stephan Zovsky,21.0,,282466.19384615385,975.0
789,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/4uZvycmPrpw3AZDAzYmeAG,646.0,7.0,-1.0,510.0,88.46572942184028,-1.0,279.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,5,TAKH,92.0,-1.0,282466.19384615385,975.0
790,Ponte Pilas,395.4468054149948,https://instagram.com/mira_kater/,https://open.spotify.com/artist/6p31dmLI4jnatyEQmrVPDc,4226.0,23.0,-1.0,73100.0,263.4657684699537,0.0,566.1428571428571,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,30,Mira (Berlin),183.0,,282466.19384615385,975.0
791,Ponte Pilas,395.4468054149948,https://instagram.com/chris.imler/,https://open.spotify.com/artist/46UqEw2cEH1SHxSBuSWfVw,5058.0,51.0,-1.0,4400.0,494.46582487495374,0.0,1821.4,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,12,Chris Imler,99.0,,282466.19384615385,975.0
792,Ponte Pilas,395.4468054149948,https://instagram.com/RYX,https://open.spotify.com/artist/2KjAo6wVc9d2WcxdxSArpV,3541.0,115.0,-1.0,3100000.0,53.46588756145833,0.0,213.45,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,60,RY X,30.0,,282466.19384615385,975.0
793,Ponte Pilas,395.4468054149948,https://instagram.com/le.motel,https://open.spotify.com/artist/4LLrhUqUv2Mi1NhHz0pjXd,3562.0,141.0,-1.0,322800.0,61.46593599696759,0.0,313.35714285714283,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,43,Le Motel,25.0,,282466.19384615385,975.0
794,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/3sFhA6G1N0gG1pszb6kk1m,18872.0,206.0,-1.0,5800000.0,16134.465967834616,-1.0,273.8,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,63,Wings,91.0,-1.0,282466.19384615385,975.0
795,Ponte Pilas,395.4468054149948,https://instagram.com/keraladust,https://open.spotify.com/artist/6lK8O3kyFThiTmgowQZGOH,2427.0,56.0,-1.0,655900.0,19.466004811400463,0.0,468.38461538461536,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,48,Kerala Dust,43.0,,282466.19384615385,975.0
796,Ponte Pilas,395.4468054149948,https://instagram.com/colinbenders,https://open.spotify.com/artist/0InPKJ21u1TMt0hzF1Y4wz,991.0,9.0,-1.0,7000.0,599.4660648444907,0.0,130.66666666666666,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,16,Colin Benders,110.0,,282466.19384615385,975.0
797,Ponte Pilas,395.4468054149948,https://instagram.com/ishmaelensemble,https://open.spotify.com/artist/6LiMIy9kwdQAfMrBInyUvY,2377.0,63.0,-1.0,299000.0,179.46611831125,0.0,235.9,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,39,Ishmael Ensemble,37.0,,282466.19384615385,975.0
798,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/6CY0qTEwlLAW16nAhPzqAg,1385.0,15.0,-1.0,6800.0,477.4661465948264,-1.0,751.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,13,Shadow Shaman,92.0,-1.0,282466.19384615385,975.0
799,Ponte Pilas,395.4468054149948,https://instagram.com/demiportionofficiel,https://open.spotify.com/artist/3xQiLcsmj0KCiFtconY6Dz,5167.0,168.0,-1.0,175200.0,46.46620111657408,0.0,586.5,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,40,Demi Portion,30.0,,282466.19384615385,975.0
800,Ponte Pilas,395.4468054149948,https://instagram.com/olkan_vipere?igshid=ZDc4ODBmNjlmNQ==,https://open.spotify.com/artist/7HhOFqVLUdzGOuLgazZhAC,1052.0,9.0,-1.0,15700.0,39.46623993581019,0.0,253.25,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,20,Olkan &amp; La Vipère Rouge,116.0,,282466.19384615385,975.0
801,Ponte Pilas,395.4468054149948,https://instagram.com/taylaparx,https://open.spotify.com/artist/1LzWWI9v4UKdbBgz8fqi15,2596.0,65.0,-1.0,276500.0,39.4662954209838,0.0,258.14285714285717,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,42,Tayla Parx,39.0,,282466.19384615385,975.0
802,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/5Mci17S1El2pO6fvVaZ2Fd,900.0,8.0,-1.0,22100.0,298.46632988696757,-1.0,301.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,24,Arturo (RU),112.0,-1.0,282466.19384615385,975.0
803,Ponte Pilas,395.4468054149948,https://instagram.com/cesarb.musique,https://open.spotify.com/artist/68Mf2sUOnyJoE6Xm6k0eE2,1670.0,14.0,-1.0,32299.999999999996,67.46636242900463,0.0,400.75,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,28,Cesar B.,119.0,,282466.19384615385,975.0
804,Ponte Pilas,395.4468054149948,https://instagram.com/christianloeffler,https://open.spotify.com/artist/3tSvlEzeDnVbQJBTkIA6nO,5124.0,140.0,-1.0,1200000.0,60.46642322010417,0.0,313.8205128205128,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,53,Christian Löffler,36.0,,282466.19384615385,975.0
805,Ponte Pilas,395.4468054149948,https://instagram.com/alicephoebelou,https://open.spotify.com/artist/03uMw43UVu9MsQCcHVSGjX,2664.0,77.0,-1.0,1400000.0,32.46646731311343,0.0,376.5263157894737,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,55,Alice Phoebe Lou,34.0,,282466.19384615385,975.0
806,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/1IfnSifKYERufl3bMxfJXC,769.0,11.0,-1.0,1400.0,591.4664997763542,-1.0,89.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,9,Jaspar Gubbay,69.0,-1.0,282466.19384615385,975.0
807,Ponte Pilas,395.4468054149948,https://instagram.com/evademarce_/?hl=fr,https://open.spotify.com/artist/1UgwU7ChXfMkwH9t6ivW2E,1702.0,31.0,-1.0,525800.0,11.466536604814815,0.0,60.392857142857146,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,52,Eva de Marce,54.0,,282466.19384615385,975.0
808,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/5YUZzaU1NkH33UmQL2WsHX,0.0,0.0,-1.0,7300.0,0.0,-1.0,0.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,12,Light in Babylon,0.0,-1.0,282466.19384615385,975.0
809,Ponte Pilas,395.4468054149948,https://instagram.com/alejamusica,https://open.spotify.com/artist/4LoS0I0de0jZs5RCbmfutm,0.0,0.0,-1.0,17.0,0.0,0.0,0.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,0,ALEJA,0.0,,282466.19384615385,975.0
810,Ponte Pilas,395.4468054149948,https://instagram.com/djkozeofficial,https://open.spotify.com/artist/1kR99O4MgSTasyeJh8UFCg,7942.0,166.0,-1.0,2100000.0,12.46665006369213,0.0,552.9714285714285,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,55,DJ Koze,47.0,,282466.19384615385,975.0
811,Ponte Pilas,395.4468054149948,https://instagram.com/anjaschneiderofficial,https://open.spotify.com/artist/0f14r70OISSfJoyqYaHbgV,6693.0,167.0,-1.0,430000.0,12.466722761840277,0.0,364.7450980392157,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,42,Anja Schneider,40.0,,282466.19384615385,975.0
812,Ponte Pilas,395.4468054149948,https://instagram.com/janellemonae,https://open.spotify.com/artist/6ueGR6SWhUJfvEhqkvMsVs,6428.0,141.0,-1.0,3500000.0,60.46690935026621,0.0,452.4736842105263,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,68,Janelle Monáe,45.0,,282466.19384615385,975.0
813,Ponte Pilas,395.4468054149948,https://instagram.com/orangevibes.official,https://open.spotify.com/artist/3GCL5c4VCnoSojNcRQHXF8,7267.0,86.0,-1.0,34800.0,126.4669470513773,0.0,1195.25,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,28,ORANGE,84.0,,282466.19384615385,975.0
814,Ponte Pilas,395.4468054149948,https://instagram.com/skalared,https://open.spotify.com/artist/43hoEqOilY8CNQ3hzms5Pq,1397.0,45.0,-1.0,41100.0,53.46699154105324,0.0,70.73684210526316,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,26,SKALA,31.0,,282466.19384615385,975.0
