,Artist Link,Average Likes,Average Comments,Average Release Time IG
195,https://open.spotify.com/artist/72PnPUc1qv9UjRPaGVZ1jq,825.2666666666667,19.09090909090909,34.0
196,https://open.spotify.com/artist/2t2XKfWKLXpFIjFwy1K8wx,60895.13333333333,78.85714285714286,4.0
197,https://open.spotify.com/artist/6Z0j2ZF2duneVHdqD4FNCi,45.3125,0.9,51.0
198,https://open.spotify.com/artist/3ohcHMuUq1717s8AH17hfT,12714.8125,45.75,1.0
199,https://open.spotify.com/artist/4fWiman9jokXLmdEYghf8p,240.11940298507463,6.066666666666666,46.0
200,https://open.spotify.com/artist/2WawM0NGbPNj0LufQkaTSE,-1.0,-1.0,-1.0
201,https://open.spotify.com/artist/6YdHHGZjHrsnm7mLRswjaF,-1.0,-1.0,-1.0
202,https://open.spotify.com/artist/3XRqXsrY2TguSthWoio3mp,-1.0,-1.0,-1.0
203,https://open.spotify.com/artist/25DGdD7ho17icHB3zt5lnm,-1.0,-1.0,-1.0
204,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp,-1.0,-1.0,-1.0
205,https://open.spotify.com/artist/2OtcPDbzvpoJl7a4i047zw,-1.0,-1.0,-1.0
206,https://open.spotify.com/artist/3Ig1cmnFAUxpTEYVjTRkLo,7241.103448275862,11.181818181818182,4.0
207,https://open.spotify.com/artist/6WA698K49pNCS3hwqzsebF,559.8507462686567,3.764705882352941,2.0
208,https://open.spotify.com/artist/62r8B0snN5IPw8SwCJTEXR,-1.0,-1.0,-1.0
209,https://open.spotify.com/artist/5VkVaxrbRsJXAnRbz9HfO0,-1.0,-1.0,-1.0
210,https://open.spotify.com/artist/5RM955coCWa6UkFtlMapwC,,,0.0
211,https://open.spotify.com/artist/69B1gu9EjC0rNb59YYNVPM,4136.260869565217,14.416666666666666,2.0
212,https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x,45897.6,59.69230769230769,2.0
213,https://open.spotify.com/artist/55dlp5I9jyc4UjzlrcKMnq,697.7142857142857,8.636363636363637,156.0
214,https://open.spotify.com/artist/5kU9dhAfJJOhneNyAeyJKE,-1.0,-1.0,-1.0
215,https://open.spotify.com/artist/1tpXaFf2F55E7kVJON4j4G,4788.6,61.8,14.0
216,https://open.spotify.com/artist/5zSvn5I6wIFwEgFxIIaqJc,-1.0,-1.0,-1.0
217,https://open.spotify.com/artist/4LlPdGVFwXjjUHkdQV3Zjs,-1.0,-1.0,-1.0
218,https://open.spotify.com/artist/2FsZnS8gQ8jG1HGnPYNlm9,111.19047619047619,15.11111111111111,53.0
219,https://open.spotify.com/artist/0IKoS95wP9Em3k3YqFS5YQ,-1.0,-1.0,-1.0
220,https://open.spotify.com/artist/6fvFDDn2oUaGEc2D8aaXcg,-1.0,-1.0,-1.0
221,https://open.spotify.com/artist/5ppJZFMF0gAfrHfZTGuHe4,1645.5897435897436,32.53846153846154,34.0
222,https://open.spotify.com/artist/2Lc0SlbkNbedYcGd5V7R4g,-1.0,-1.0,-1.0
223,https://open.spotify.com/artist/4wQ3PyMz3WwJGI5uEqHUVR,-1.0,-1.0,-1.0
224,https://open.spotify.com/artist/4Z6qbzpgUomp1ejPxW8AaV,46.3,1.8888888888888888,28.0
225,https://open.spotify.com/artist/3xYXYzm9H3RzyQgBrYwIcx,144803.025,272.6875,5.0
226,https://open.spotify.com/artist/161AC1AVRkIGIMxyj5djFQ,7400.08,41.9,0.0
227,https://open.spotify.com/artist/6Q6wl4T5osps79OPDuLjNJ,-1.0,-1.0,-1.0
228,https://open.spotify.com/artist/1QoxDzRJ3hMCfBW6JAZlGl,-1.0,-1.0,-1.0
229,https://open.spotify.com/artist/6YwzWWudq2yuYqyqFZrYvu,251.72413793103448,2.8,3.0
230,https://open.spotify.com/artist/2u8jX3aJe4Iqe8A8TwArzE,-1.0,-1.0,-1.0
231,https://open.spotify.com/artist/17pJAHDfdLvGuUwl2DkEgv,4902.764705882353,28.0,2.0
232,https://open.spotify.com/artist/3HLfraHmhOztjjiCfOSZeV,-1.0,-1.0,-1.0
233,https://open.spotify.com/artist/3fjLwetIGGv6tOJDaMTwpa,-1.0,-1.0,-1.0
234,https://open.spotify.com/artist/5uviAN5TZkqHHW62l2Na0O,-1.0,-1.0,-1.0
235,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,-1.0,-1.0,-1.0
236,https://open.spotify.com/artist/1fpXM23IoNckJ7NDAm8YJQ,-1.0,-1.0,-1.0
237,https://open.spotify.com/artist/6iCaXmZBeSutuSYfYrMeaK,-1.0,-1.0,-1.0
238,https://open.spotify.com/artist/4YLtscXsxbVgi031ovDDdh,25982.5,365.55555555555554,1.0
239,https://open.spotify.com/artist/2BBQh3k8lxxmPEmB6RkHtj,316.41379310344826,16.181818181818183,95.0
240,https://open.spotify.com/artist/6eCgsu961ClH7K6NSsXaBh,-1.0,-1.0,-1.0
241,https://open.spotify.com/artist/6xrCU6zdcSTsG2hLrojpmI,17498.239130434784,91.92857142857143,9.0
242,https://open.spotify.com/artist/5tFRohaO5yEsuJxmMnlCO9,10177.26923076923,120.0,12.0
243,https://open.spotify.com/artist/4s7QvzBMTW4BKWI5pVO2mY,467.42857142857144,3.6153846153846154,1.0
244,https://open.spotify.com/artist/5AVBFCn4Hq4KY2Xjc5Gj4y,-1.0,-1.0,-1.0
245,https://open.spotify.com/artist/3tM7VPGOkV3eRizSnMHXPL,-1.0,-1.0,-1.0
246,https://open.spotify.com/artist/2kpvdonTYo4M3m7Nhbim4y,-1.0,-1.0,-1.0
247,https://open.spotify.com/artist/2M4Yt7oKGoYd0wqU44k4i2,37811.75,143.1818181818182,1.0
248,https://open.spotify.com/artist/40MSz9KU6J8HDdfATbQzO2,-1.0,-1.0,-1.0
